label,clean
0,quali day awesome track crowd let ’s dutch gp nl6
0,way like definitely day remember expecially write keepgio blue heart thank guy really appreciate strong supportoncoming fist dutch gp alfaromeorace ag99honeybee
0,vogliamo domenica bollino bianco rosso white circlere circle meglio programmare partenza intelligente flexed bicepsfire dutch gp alfaromeorace ag99honeybee
0,’m happy podium oncome fistlight skin tone car work really miss piece big thank keeppushe givesyouwing spanish gp
0,raceday ’m ready unleashthelion keeppushe spanish gp
0,happy mother 's day red heart
0,qualify 5th bad great race car good chance keeppushe spanish gp
0,happy balance car yesterday let ’s build tricky overtake hopefully good position qualify unleashthelion keeppushe spanish gp
0,yepaaaa point p10 today happy today difficult guy learn twice race driver
0,q2 today grin face smile eye race day tomorrow oncoming fist
0,fin semana poco ritmo rescatamos puntos importante seguimo sumando difficult weekend manage score important point score nevergiveup
0,calificación muy complicada circuito nos complica equipo mañana esperamos rescatar unos puntos nevergiveup
0,ready tomorrow smile face open mouth cold sweat
0,nice work guy clap hand certainly job flex bicep spanish gp
0,p4 fl p8 grid wink faceoncome fist congrat win great job victory race weekend raise handsclappe hand spanish gp
0,ready today start p8 oncoming fist making sure rehydrate bit thirsty yesterday 's race face stick tongue winking eye
0,camera flash
0,woohhooooo winnerrr raise handsraise hand race oncoming fistoncome fist
0,ver si entre todos recuperamos pancarta
0,vergüenza verdad nunca entendere tipo cosas noriko es mejores personas conozco
0,
0,gp casa terminado buen p7 gracia todos vuestro apoyo honor representar pais junto crack vivaespaña
0,gracias vosotros
0,mañana saldremos toda desde 9na plaza gracias todo start home gp 9th tomorrow
0,visita grada tarde gracias todos vuestro apoyo espero brindaros mañana buen resultado carrera casa grande backhand index point right gradacs55 rsspirit spanish gp
0,info carlos sainz make q3 qualify p9 spanish gp backhand index point right f1 carlo55ainz
0,info carlos sainz llega q3 clasifica noveno gp españa backhand index point right f1 carlo55ainz
0,info carlos sainz octava posición libre gp españa backhand index pointing right carlos sainz eighth free practice spanish gp backhand index point right f1 fp3 carlo55ainz
1,look kid remember hunger want formula lose sight dream adult tell possible make dream reality tune tomorrow start whatsyourdrive
1,feel ’s awesome weekend car feel incredible thank team hard work fan energy today guy amazing look forward raise handsmedium dark skin toneraise handsmedium dark skin tonecollision camera vid vorsic teamlh f1
1,dash away
1,just love fold handsmedium dark skin tone
1,pole position high voltage skir skirr collision
1,thank marc fold handsmedium dark skin tone
1,forget root fold handsmedium dark skin tone send positive energy today spanish gp f1
0,tomorrow
0,postbox race begin thirty cest bst television live f2 spanish gp
0,postbox race begin thirty cest bst television live f2 spanish gp
0,start p8 race yesterday ’s run bit messy abort couple start make fun yeah police car spanish gp
0,unlucky today good race point 20sec issue pit stop oil pressure problem force retire turn page eo31 spanish gp
0,disappointing qualifying pace just q3 racing tomorrow wink face qualif décevante car nous n’avions juste vitesse progresser q3 mais course see’ demain see’ l’importantwinke face eo31
0,staff attend race weekend great meeting guy grin face
0,yeees handmedium light skin tonecall handmedium light skin tone day point year fantastic achievement team flexed bicepsmedium light skin tone
0,flexed bicepsmedium light skin toneok handmedium light skin tone
0,ready qualifying flexed bicepsmedium light skin tone jackandjone spanish gp
0,samurai essentially man action inazo nitobe
0,gracias afición fin semana carrera complicó primera vuelta dejamos empujar volver sumar buenos puntos carreras vece puntos orgullo infinito siempre corre gp españa españa mclaren f1
0,gracias ti nos vemos pronto thumb upthumb
0,aquí tenemos clap handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,sería bonito lloviese verdad raceday
0,ey bring kid tomorrow paddock smile face halothumb
0,correr casa ayuda contento q3 hoy mañana
0,want spend sunday
0,compromise weekend score point race p10 p7 ein verhaltene wochenende für mich mit p10 und p7 den rennen und immerhin punkte geholt
0,readytot pinkpanther thumb upmedium light skin tone
0,outing test driver week tue wheel vjm11 barcelona wait lap f1 free practice flex bicepsmovie cameramovie camera f1
0,fast lap consolation point barcelona miss opportunity race report story f2 spanish gp
0,chequer flag checker flag markelov make contact penultimate corner nichola nails crosses line p8 collect final driver championship point f2 spanish gp
0,l24 vsc withdraw nichola fight p8 hard charge markelov dr tight f2 spanish gp
0,l23 vsc crew retrieve boschung 's punctured mp car nichola fall fuoco come pressure markelov f2 spanish gp
0,l13 sette camara stop track mean vsc period nicholas p8 fuoco 3sec ahead f2 spanish gp
0,l12 nichola sweep past ferrucci 's trident p9 just place outside point f2 spanish gp
0,l6 safety car race nichola 's p10 target ferrucci 's p9 tenth ahead f2 spanish gp
0,l5 safety car follow collision makino fukuzumi nichola p11 f2 spanish gp
0,l3 vsc deploy follow vrie f2 spanish gp
0,l1 nichola slot p13 fukuzumi sight f2 spanish gp
0,horizontal traffic lighthorizontal traffic lighthorizontal traffic lighthorizontal traffic lighthorizontal traffic light light race nichola away cleanly f2 spanish gp
0,formation lap underway slippery condition today circuit damp rain forecast race f2 spanish gp
0,nicholas occupy p14 grid ready formation lap overcast day barcelona temperature crisp f2 spanish gp
0,time race steve twitter controls nicholas prepare lap sprint race light 1130hr f2 spanish gp
0,miss opportunity today stall start clutch problem quick car race end fast lap fighting p14 tomorrow flexed bicepslight skin tone
0,chequer flag chequer flag p14 nichola start line stall time reset regroup tomorrow 's new day f2 spanish gp
0,l34 fast lap nichola final lap f2 spanish gp
0,l33 fast lap race nichola just 1min leave clock f2 spanish gp
0,l31 vsc end race spin nichola recover pit fresh tyre f2 spanish gp
0,l28 gelael deletraz nicholas p13 vsc period f2 spanish gp
0,l23 quick lap race far nichola f2 spanish gp
0,l21 quick lap race far nichola f2 spanish gp
0,l18 nichola pass merhi p15 f2 spanish gp
0,l11 maini virtual safety car heavy rain hold sky grey nichola p16 f2 spanish gp
0,l8 vsc disabled race nicholas 3sec merhi rejoin wing swap f2 spanish gp
0,l6 nichola p17 courtesy boschung vsc deploy marshal retrieve car f2 spanish gp
0,l4 vsc end race fightback time nicholas flexed bicep f2 spanish gp
0,look like stall line nichola start 18th virtual safety car crew clear gunther 's car gravel trap f2 spanish gp
0,horizontal traffic lighthorizontal traffic lighthorizontal traffic lighthorizontal traffic lighthorizontal traffic light light problem nichola away cleanly f2 spanish gp
0,formation lap underway nichola away cleanly f2 spanish gp
0,car line grid formation lap nichola start lap race row p6 f2 spanish gp
0,fresh circuit barcelona catalunya cloudy sky overhead couple minute ago rain cloud rain make interesting f2 spanish gp
0,hola barcelona steve control nichola set feature race light 1640hrs f2 spanish gp
0,pronto test giorno giorno flexed bicepslight skin toneflexed bicepslight skin tone ag99 f1
0,thumb uplight skin tonethumbs uplight skin tonethumb uplight skin tone
1,monaco emopos teamwork bring victory thank help win today support fold handslight skin tone moon win push let ’s enjoy great victory bottle pop cork monaco gp
1,emopos lion face unleashthelion monaco gp
1,look taxi ride monaco gp
1,’m happy start row despite unfortunate red flag confident car feel like fly good recovery thursday qualifying really flex bicep keeppushe monaco gp
1,time quali emopos let ’s lion face unleashthelion monaco gp
0,grande
0,heartbreake
0,let ’s
0,pole push limit let gearbox tomorrow flex bicep
0,great team work today strategy pitstop great pace able minimize damage lousy qualy plenty work improve saturday ’re make progress great day team
0,q3 hope make good step q3 bad traffic final run hurt shame qualy important monaco giving tomorrow monaco gp chargeon nevergiveup
0,classic race fun weekend baku oncoming fist
0,push car limit track just awesome happy job today definitely fun
0,flexed bicepsmedium light skin tone gainz carlossainz
0,raise handsmedium light skin tone like warm welcome solid race let ’s carlossainz
0,podium monaco great testament hard work team solid race strong pace p2 ’ve charle ’m sure push ’ll opportunity forza ferrari backhand index pointing right
0,primer podio mónaco prueba enorme trabajo equipo carrera muy sólida buen ritmo lograr p2 hubiera sido mejor charles seguro si seguimos empujando habrá oportunidade forza ferrari backhand index pointing right
0,p2 vamos emopos carlossainz essereferrari monaco gp
0,race day monaco gp carlossainz essereferrari
0,frustrante tenía ritmo estar arriba vuelta preparación difícil tráfico luego bandera roja siempre puede luchar p1 mónaco así muy decepcionante bien hecho equipo coche es rápido mañana jugaremos nuestras carta backhand index pointing right
0,frustration word pace car prep lap compromise traffic red flag chance p1 monaco disappointing team strong car ’ll play card tomorrow backhand index pointing right
0,thing worse sure today suck ball day like learn grow person team feel ’ll unite come fight
0,failure feel good provide opportunity growth struggle weekend different reason win lose tomorrow tough time little rain dance mewinke facelet heavens openraise handsmedium dark skin tone
0,grin face smile eye
0,hahaha woooo
0,monaco f’ing podium slot machine
0,awesome definitely good lap ’ve tenth pole half tenth p2 ’s damn good day
0,fight end p9 good result look pace weekend happy push eo31
0,maximize lap feel good today gutte miss q3 small margin racing tomorrow firefire eo31
0,flexed bicep ok hand
0,special feeling race monaco fold hand challenging weekend probably expect weekend race head focus baku f1 monaco alpine
0,6th monaco grinning face smile eyesintense race lewis race close fight seb shame hold p5 great weekend overall good qualifying good race result season let ’s way thank team
0,race dayfolde handsmedium light skin tone monaco gp
0,p6 excite tomorrow
0,congrats guy mega effort raise hand
0,weekend expect definitely bad ’m really proud team manage msc47 haasf1 keepfighting
0,tough seeing qualify place big thank team car togetherfolde handsmedium light skin tone positive today mix manage p14 fp3 great ’m look forward tomorrow happen race msc47
0,post monaco gp recap movie camera monaco gp nl6
0,monaco race day victory handlight skin tone ready monaco gp nl6
0,end result want enjoyable lap drive f1 push limit track qualifying special monaco gp nl6
0,ok hand monaco gp nl6
0,punto solo punto solo primo molti altri oncoming fistfire leave monaco gp joy point confident cross sword flex bicep alfaromeorace ag99honeybee
0,thank fold hand proudlyalfaromeo
0,entro spacco q3 esco ciao wave hand lap breath vibe beat heart f1 formula1 monaco gp alfaromeorace ag99honeybee
0,break hearton race happy team huge congrat win flexed bicep car pit stop strategy amazing thank say time ’ll push end cross swords azerbaijan gp
0,emopos let ’s street lion face unleashthelion azerbaijan gp
0,today shoot th grand prix photographer camera flash pleasure work peter dad thank colorful storytelle face tear joy right facing fistleft face fist
0,quite unfortunate red flag thing happen street circuit ’ll start 3rd strong race pace play keeppushe azerbaijan gp
0,flexed bicep try way list lion face unleashthelion azerbaijan gp
0,fun lap podium time
0,pole crazy session oncoming fist
1,newprofilepic
1,podíamos dejar ir ésta es todo méxico emopos mexicanbu11 chargeon let
1,verdadera pena es historia mañana vamos todo recuperarnos azerbaijan gp really shame history tomorrow fight nevergiveup
0,superhero stuff mechanic car quali shame red flag stop set quick lap q2 away awesome team effort tomorrow interesting let
0,ha sido carrera quería bloqueaba ruedas delanteras goma fría salida tras parada eso ha costado error caro estoy contento resultado pese punto trabajaremos sobre ello ante francia backhand index pointing right
0,race want struggle cold tyre lock start stop lead costly mistake happy result score point ’ve time work look forward france backhand index pointing right
0,sad learn mansour ’s pass passionate committed people meet thought amazing family mclaren team
0,otra quali muy frustrante hoy estaba mejorando mi vuelta cuando alphatauri chocó delante mí acabé tocando muro final pudo haber sido peor felicidades charles general buen resultado equipo mañana daremos todo backhand index pointing right
0,frustrating qualy today improve time alpha tauri crash end touching wall outcome ’ve bad congrat charle overall good result team tomorrow ’ll backhand index pointing right
0,past learn rise day new opportunity chance day drive focused look forward win lose mind
0,today humble experience work hard today rocky week baku today small error cause brake switch sorry team ’ll come strong race fold handsmedium dark skin tone
0,carry heavy heart race loss close friend mansour ojjeh big heart carry big smile grateful know man man love unconditionally rest peace brother love alwaysblack heartfolde handsmedium dark skin tone
0,comeback flexed bicepsmedium dark skin tone p2 secure really proud team hard work really pull teamwork azerbaijan gp
0,race today mansour legend f1 importantly great friend miss joke laugh condolence family friend rip mansour
0,congrat pole
0,chaos feel like good job today just work favour penalty ’m p9 way tomorrow new day
0,new week new challenge reset heavy check mark eo31
0,unlucky red flag q2 n’t complete lap frustrating car pace good result fight comeback tomorrow eo31
0,blue heartracing
0,gracias baku siempre nos trata bien smile face sunglass p6 buen finde buenos punto thank baku treat smile face sunglass p6 solid weekend good point alpine f1 baku
0,sad good person meet sport man big heart truly miss
0,race day cross finger f1 baku alpine
0,p8 salimos mañana crono muy extraña demasiada bandera rojas ejecutamos mejor manera posible buen finde ahora mañana intentar sumar buenos punto
0,grin face smile eyesgrinne face smile eyesgrinne face smile eye p3 happy gas
0,podium p3 day n’t know say today ’m just happy insane race good fight especially lap happy guy thank team 3rd podium emopos
0,qualified 4th crazy quali feel amazing fight right close excited tomorrow
0,fully deserve congrat win mega drive clapping hand
0,way cookie crumble
0,time reset regroup team focus tomorrow azerbaijan gp
0,p13 good race result far season ’m especially happy team 9th constructor championship ’ll fightingflexe bicep msc47 haasf1 keepfighting baku gp
0,camera flash msc47
0,baku team hope feel like performance package weekend operationally area need sharp ’ll learn bounce
0,let ’s race azerbaijan gp nl6
0,view ready quali day baku azerbaijan gp nl6
0,bella inutile rimonta anche questa thrilling pointless come f1 formula1 azerbaijan gp ag99honeybee
0,siamo baku dare battaglia esserci riuscito oggi mi ancora pi carica riprovarci domani right facing fistleft face fist perfect ’ll fight corner tricky track cross swords azerbaijan gp f1 alfaromeorace ag99honeybee
0,promising start gutte technical problem podium reach today disappoint outcome
0,goal today gain place n’t easy ’m challenge flexed bicepslight skin tone unleashthelion keeppushe azerbaijan gp
0,bad run qualifying n’t good race pace good ’m p5 keeppushe azerbaijan gp
0,honest fast yesterday bit surprising mind surprise today wink face keeppushe azerbaijan gp
0,happy pace race finish p1 track secs penalty p2 positive week end papare heart
0,yessssss victory race thank papa red heartred heartred heart
0,let victory today great race contact thank everybody
0,dudo sweat droplet
0,p6 high position achieve today great starting position tomorrow nevergiveup
0,unbelievable race congrat awesome recovery f1 podium thumb azerbaijan gp
0,scene gear race boy ready lock row grid oncoming fist azerbaijan gp f1
0,mega excite testing w08 day formula young driver test budap f1
0,nice end difficult weekend p8 lap incident flexed biceps final feliz finde dificil ultimos 8vos punto flex bicep
0,far elastic band stretch
0,oncoming fistmedium light skin tone
0,f1 azerbaijan gp
0,peachback arrowon arrowseatsoon arrow
0,finish p6 today great comeback damage limitationface roll eye discuss team comeback strong f1 eo31 baku gp
0,merci mec
0,start p7 tomorrow baku gp strong position happen smirk facesmile face sunglassescall handlight skin tone f1 eo31
0,p7 ok handmedium light skin tonesmile face open mouth smile eyeswhat race lot fun enjoy moment team great job thumb upmedium light skin tone
0,quite happy today 's result thumbs upmedium light skin tone track happen tomorrow think exciting race
1,butter butt biscuit race
1,push hard q3 catch wall turn fight 10th tomorrow azerbaijan gp
0,amazing race baku congrat victory emopos azerbaijan gp
0,nice dinner baku helmut azerbaijan gp
0,end p3 qualify lap baku casually drift kph hear evil monkeysee evil monkeysmile face sunglass azerbaijan gp f2 race carfire
0,wow weekend report podium point smile face sunglass
0,amazing team effort weekend flexed bicepslight skin toneoncome fistlight skin tonebottle pop corkbottle pop cork
0,podium finish today trophybottle pop cork grin facecan't thank team hard work slowly come oncoming fistlight skin tone azerbaijan gp
0,good habit face stick tongue winking eye
0,conclude successful weekend baku nicholas p3 finish championship point thumb uplight skin tonechequere flag
0,nl podium reaction lot work winter improve pace work big thank guy f2
0,nl podium reaction compare year night day difference pace especially race f2
0,smile face open mouth
0,nicholas receive p3 emopos podium time champagne bottle pop cork chequer flag f2 azerbaijan gp
0,nicholas just glug water jump podium second time weekend f2
0,stat double podium nicholas gp2 memorable weekend f2
0,chequer flag nichola magnificent p3 sprint race strong performance baku f2
0,final lap nichola start lap km stand second p3 finish weekend finger cross f2
0,lap nichola start penultimate lap remain p3 king dr range f2
0,lap p2 leclerc hit penalty nichola push currently 3s frenchman benefit f2
0,lap lap p3 nichola maintain good 5s advantage king f2
0,lap nichola hold firm p3 king 6s currently dr range f2 azerbaijan gp
0,lap leclerc use drs edge past nicholas main straight p2 f2
0,lap leclerc closing hard nichola frenchman drs advantage unfortunately f2
0,lap vrie surrender p2 nichola prove great race neat tidy nicholas f2
0,lap nichola 's team mate oli rowland hit gearbox trouble slow nichola p3 f2
0,lap dr advantage vrie sweep nichola main straight nichola p4 plenty time fight f2
0,lap nichola come pressure vrie benefit drs f2
0,lap nichola edge past boschung p3 great start driver f2 azerbaijan gp
0,lap nice clean start nichola p4 f2 azerbaijan gp
0,cars grid eye start light red circlere circlere circlere circlere circle f2
0,f2 formation lap underway azerbaijan gp standby light couple minute
0,remember mandatory pit stop f2 sprint race set medium rubber job
0,nicholas line car p6 upcoming sprint race lap tricky km baku track await
0,light just minute nichola improve p3 finish secure yesterday f2 azerbaijan gp onaroll
0,hello f2 sprint race time nichola car steve twitter control chequer flag
0,feature race press conference
0,podium trophybottle pop cork p3 feature race today grimace facethat 's bounce thank oncome fistlight skin tone azerbaijan gp f2
0,today tune tomorrow sprint race update start local time utc edt f2
0,thank guy lovedit
0,podium reaction really happy bounce podium point monaco big thank guy team
0,podium reaction car great qualifying yesterday today race fantastic f2 azerbaijan gp
0,standby nicholas 's f2 champagne celebrations podium bottle pop corkchequere flag
0,p3 nicholas championship point great day office f2 azerbaijan gp
0,second podium season far nichola match p3 feature race barcelona f2 azerbaijan gp
0,mean p3 nichola feature race azerbaijan gp f2 thumb uplight skin tonechequere flag
0,result time race restart order red flag declare final result f2 azerbaijan gp
0,cars pit lane red flag standby news happen f2 azerbaijan gp
0,lap nichola rest field pass accident scene confusion race restart f2 azerbaijan gp
0,lap multiple pile turn block track red flag drop race stop f2 azerbaijan gp
0,lap just lap remain nichola comfortable p3 f2 azerbaijan gp
0,lap nichola remain p3 3s vrie 9s dam team mate rowland f2 azerbaijan gp
0,lap nichola p4 race leader ghiotto pit super soft rubber f2 azerbaijan gp
0,lap nichola hunt boschung sit p4 swiss driver need pit f2 azerbaijan gp
0,lap nichola pull mega turn try outside place just run track
0,lap racing nichola p5 f2 azerbaijan gp
0,lap safety car deploy delétraz contacts wall nichola p5 race underway f2 azerbaijan gp
0,lap nichola p5 gap 4s markelov p6 f2 azerbaijan gp
0,lap nichola p9 order settle pit stop f2 azerbaijan gp
0,lap nichola dash pit medium tyre f2 azerbaijan gp
0,lap nichola remain p3 drs available pit window open f2 azerbaijan gp
0,lap nichola pass vrie p2 turn just miss race corner f2 azerbaijan gp
0,lap safety car deploy cecotto crash turn nichola comfortable p2 f2 azerbaijan gp
0,lap turn safely nichola slot p2 make great start f2 azerbaijan gp
0,car line ready start red circlered circlere circlere circlere circle f2 azerbaijan gp
0,tyres nicholas start pirelli 's super soft rubber switch medium tyre mandatory f2 pit stop azerbaijan gp
0,hot f2 race track temperature degree air temp degree sun face azerbaijan gp
0,f2 field grid light minute nicholas sofina
0,f2 feature race distance km lap km street circuit chequer flag azerbaijan gp
0,magnificent f2 qualifying performance yesterday mean nicholas start p3 good grid slot year far azerbaijan gp
0,minute feature race baku nichola make final preparation jonathan twitter controlsnerd face
0,yeah happy p2 raise handslight skin tone enjoy race good thank tr bien oncoming fist keeppushe french gp
0,mind rain spice thing unleashthelion keeppushe french gp
0,start 4th bring opportunity hopefully strategy forward tomorrow race keeppushe french gp
0,seat strap qualify day keeppushe french gp
0,point wink face austria face blow kiss
0,shame retire race point time finished race belgium year ’ll work hard try recover point austria nevergiveup flexed biceps checo11 french gp
0,clap handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,tuvimos unas condicione muy complicadas logramos sacar mejor auto mañana espero sumar buenos punto today complicated condition good car hope score good point tomorrow french gp checo11
0,frustrated team completely hand person shrug male sign let hope change good championship driver race
0,fast firefire nicely flex bicepsflexed bicep french gp
0,winner raise handsraising handsraise hand
0,yo nunca criticaria accion legal si es legal ajo agua
0,var aportando credibilidad futbol fin sufrimiento espera eso si smile face open mouth cold sweatsmile face open mouth cold sweat vamo nos vamos 8vos
0,merci tous incroyable week end allez jaune
0,mal push flexed bicepsflexed bicep
0,info problema técnico relega carlos sainz octavo puesto francia cuando rodaba sexto backhand index point right technical issue relegate carlos sainz sixth eighth french gp backhand index point right f1 carlo55ainz carlossain55
0,arrrghh sport unfair good qualy great start p7 p3 run p6 race loss power great weekend overall possitive
0,aishhhh injusto es deporte vece buena qualy salidon p7 p3 6to toda carrera cuesta digerir 8vo cuando pierde cv potencia final hay ser positivos finde perfecto austria
0,info carlos sainz brilla otra q3 gp francia saldrá séptimo backhand index pointing right carlos sainz p7 french gp shine q3 backhand index point right f1 carlossainz55 carlo55ainz
0,info carlos sainz segundo unos libre gp francia pasados agua backhand index pointing right carlos sainz second wet free practice french gp backhand index point right f1 fp3 carlossainz55 carlo55ainz
0,allez jaunes finde vamos amarillo celebrar carrera casa renault casco especial allez jaune yellow weekend renault 's home race helmet special
1,brotherly love fold handsmedium dark skin tone check tomorrow new stillirise whatsyourdrive
1,bottle pop corkgrinning face camera
1,magnifique amazing feeling win feel grateful solid weekend huge thank single person team push boundary want thank fold handsmedium dark skin tonehigh voltage french gp
1,victory handmedium dark skin tone
1,train hard family marseille launch mantra training shoe super dope hit store soon 24seven trainhard
0,big race nice flexed bicep let ’s face stuck tongue winking eye
0,just live playing face stick tongue winking eye bonus race alongside face tear joy join arrow
0,guy
0,point goal eng
0,face tear joy say
0,16th 5th turn smirk face engpan
0,face tear joy
0,postbox sprint race begin o’clock bst television live f2 french gp
0,haha
0,clutch coin flip n’t way time
0,postbox feature race begin thirty cest bst television live f2 french gp
0,hour race weather look bit spicy f2 french gp
0,rain smirk face
0,sans parler course je voudrai remercier tout public fran ais venu supporter mauvais moment reviendra plus fort eo31 gpfrancef1
0,manqué milli mes aujourd’hui see’est dommage mais content mon tour tout jouer demainwinking face miss thousandth today shame happy lap play tomorrow wink face eo31 gpfrance
0,amazing race today flexed bicepsmedium light skin tone point bank ok handmedium light skin tone
0,gear french gp oncome fistlight skin tone
0,morning workout session flexed bicepsmedium light skin tone
0,race day let ’s flexed bicepsmedium light skin tone
0,q1 q2 good block fly lap q3 annoying disappointing luckily car feel good hopefully tomorrow make position lose today flexed bicepsmedium light skin tone french gp
0,bonjour sun
0,día descanso mañana preparar fin semana gp austria clapping handslight skin toneclappe handslight skin toneclappe handslight skin toneclappe handslight skin tone mclaren f1 austria
0,master
0,todo sube baja ahora trabajar mejorar seguimos buenos puntos queremo mantenernos ahí thumb
0,face tear joyface tears joyface tears joyface tears joyface tears joyface tears joyface tears joyface tears joy
0,fin semana complicado días nos vemos austria bonito volver gp francia despué años thumb easy weekend day try austria nice
0,joker lap know time nerd face
0,race day mclaren f1 france
0,fan forum merci red heart
0,good day qualifying lot recover tomorrow ’s try raise fist mclaren france f1
0,grand merci tous tout soutien weekend avoir rendu retour gp france si special weekend fort emotion malgré deception dimanche reviendra plus fort encore merci ok hand fiersdetrebleus
0,super dé j’espérais mon gp france j’ai tenté l’intérieur virage esteban est compl tement revenu l’intérieur see’était fini j’avais plus aucune place j’ai essaye freiner tourner éviter contact mais impossible vraiment dégo té
0,disappointed hope home race gap inside turn esteban come completely inside way try brake turn impossible avoid collision sad end gutte
0,french gp fold handsmedium light skin tonefolde handsmedium light skin tonefolde handsmedium light skin tone
0,face tear joyface tears joyface tears joyface tears joy
0,p8 p10 essais libre pret qualif aujourd’hui flexed bicepsmedium light skin tone
0,story action pack weekend france f2 french gp race car
0,chequer flagchequere flagchequere flag hold p8 claim championship point f2 french gp race car
0,l21 nichola try norris just clip carlin driver nichola bit wing tyre damage f2 french gp race car
0,l20 nichola foesn't speed defend car use drs slip p6
0,l12 ghiotto use drs run nicholas mistral chicane nicholas p4 f2 french gp race car
0,l6 nichola great battle vrie drop p3 right driver position f2 french gp race car
0,l4 nichola drop p2 match pace delétraz dr open mistral straight f2 french gp race car
0,l2 nichola fast sector look open gap delétraz just p2
0,red circlere circlere circlere circlere circle light race france great start nichola lead turn f2 french gp race car
0,formation lap underway nicholas medium compound tyre car f2 french gp race car
0,sprint race lap rain yesterday sun appearance f2 french gp race car
0,news overnight disqualification driver nicholas p7 feature race result mean ’ll start race today p2 f2 french gp race car
0,’s minute start sprint race joe twitter control nicholas prepare race f2 french gp race car
0,eventful race fun drive wet slick grimace faceface stick tongue winking eyelot action right lap good recovery p8 hit dropping flexed bicepslight skin tonechequere flag pole tomorrow f2 french gp
0,pole position nichola tomorrow sprint race underway pm local time f2 french gp race car
0,chequer flagchequere flagchequere flag final lap makino try steal away p8 nichola inside signe hold reverse grid pole tomorrow f2 french gp race car
0,l29 nicholas p8 pass fukuzumi provisionally pole tomorrow 's sprint race f2 french gp race car
0,l21 nichola great battle makino hold p9 championship point f2 french gp race car
0,l16 nichola team mate albon make stop car safety mode nichola p10 f2 french gp race car
0,l14 vsc end nichola p12 car ahead mandatory stop f2 french gp race car
0,l14 vsc boschung come halt pit straight f2 french gp race car
0,l13 nichola come pit swap super soft medium compound tyre f2 french gp race car
0,l11 good battle ghiotto nichola just run wide signe p8 f2 french gp race car
0,l10 green vsc end f2 french gp race car
0,l9 geleal spin stall virtual safety car f2 french gp race car
0,l9 great nichola round outside vrie combine car spin p7 f2 french gp race car
0,l8 position gain nicholas p10 advantage spin ghiotto ahead
0,l7 driver start pit mistral straight wet nichola stay p11 f2 french gp race car
0,l4 nicholas p14 advantage fuoco stop penalty report rain sector f2 french gp race car
0,l3 nichola pick place p15 car f2 french gp race car
0,l2 finish line time nichola p17 look regain position f2 french gp race car
0,oh wet track catch nicholas driver make quick trip gravel f2 french gp race car
0,light red circlere circlere circlere circlere circle
0,umbrella grandstand look bit wet weather come sun rain cloud f2 french gp race car
0,just minute feature race time nichola race f2 french gp race car
0,come lap action circuit paul ricard sure exciting nichola start p10 racing machine great opportunity add point tally f2 french gp race car
0,afternoon everybody joe twitter control nicholas prepare french feature race race begin f2 french gp race car
0,happy finished p5 rear end ’s shame n’t score result deserve right pace good race keeppushe f1007 british gp
0,flexed bicepslight skin tone let ’s unleashthelion style lion face f1007 british gp
0,verstappen max verstappen smile face sunglass f1007 british gp
0,let suit style british gp smile face sunglass f1007
0,jump forward today qualify happy balance car feel lot happy start 2nd row fight flexed bicepslight skin tone keeppushe british gp
0,let ’s trick sleeve improve balance car ahead qualify lion face unleashthelion keeppushe british gp
0,fun today hope enjoy watch race enjoy inside car camera flash
0,happy lap start 3rd tomorrow let goo oncoming fist
0,fierros tienen palabra honor durante safety car descompuso mi volante mi balance frenada fue hacia adelante hubo nada pudiera hacer evitar contacto hülkenberg volveremos fuertes alemania flexed biceps checo11 nevergiveup
0,fue calificación complicada debido falta velocidad hemos estado sufriendo todo fin semana aún así mañana vamos intentar todo carrera flexed bicep british gp silverstone checo11
0,clap handslight skin toneclappe handslight skin toneclappe handslight skin tone
0,guy amazing silverstone ’ll remember long time red heart f1 british gp
0,british gp race day raise hand f1 british gp
0,home crowd awesome thank support raise hand f1 british gp
0,quali soon arroweye f1 british gp
0,chil hot pepper indahouse lady gentleman smile face open mouth cold sweat
0,oh god way funny thought face tear joyface tears joy
0,thank fan wear orange gradstands ve people race track
0,right ball hurt lap face thermometer
0,info nueva remontada carlos sainz gran bretaña decimotercero sexto backhand index point right comeback drive carlos sainz british gp p13 p6 backhand index pointing right carlo55ainz british gp f1
0,hemos hemos aprovechado todas oportunidade primero adelantando coche salida luego cuidando neumáticos final defendiendo esa sexta posición renault últimas vueltas gracias equipo british gp carlo55ainz
0,today seize opportunity overtake car start manage tyre finally hold p6 renault closing stage thank team let push british gp carlo55ainz
0,enhorabuena
0,info carlos sainz clasificación difícil gp gran bretaña backhand index point right difficult qualifying carlos sainz british gp backhand index pointing right carlo55ainz british gp f1
0,día difícil principio q1 tenía buena pinta cada vez salía pista perdía agarre tren trasero aún sabemos qué ha pasado habrá tiempo analizar detalle vamos prepararnos mañana daré todo llegar punto british gp
0,difficult day start q1 look decent everytime simply lose rear grip moment n’t know happen ’ll time analyse ’ll prepare tomorrow ’ll definitely make point
0,info carlos sainz lidia llovizna libre gran bretaña backhand index pointing right carlos sainz sail drizzle free practice british gp backhand index pointing right carlo55ainz british gp f1 fp3
1,tell incredible feel guy ’s support energy crazy express grateful fan incredible team moment stay rest life fold handsmedium dark skin tonethank wewinandwelosetogether
1,bank positive energy superhero spider web british gp
1,quali day focus british gp f1 camera
